"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","1981","YEAR","","STATE","IOWA","19","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","158,816,000",""
"SURVEY","1981","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,736,000",""
"SURVEY","1981","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","263,000",""
"SURVEY","1981","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","5,260,000",""
"SURVEY","1981","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","656,000",""
"SURVEY","1981","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","98,000",""
"SURVEY","1981","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,931,000",""
"SURVEY","1981","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,345,000",""
"SURVEY","1981","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","145,000",""
"SURVEY","1981","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","3,045,000",""
"SURVEY","1981","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","17,056,000",""
"SURVEY","1981","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,600,000",""
"SURVEY","1981","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","41,600,000",""
"SURVEY","1981","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","152,658,000",""
"SURVEY","1981","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","25,700,000",""
"SURVEY","1981","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","424,050,000",""
"SURVEY","1981","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","83,916,000",""
"SURVEY","1981","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","12,000,000",""
"SURVEY","1981","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","226,800,000",""
"SURVEY","1981","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","5,142,000",""
"SURVEY","1981","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","680,000",""
"SURVEY","1981","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","13,532,000",""
"SURVEY","1981","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","465,000",""
"SURVEY","1981","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","28,000",""
"SURVEY","1981","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","560,000",""
"SURVEY","1981","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,038,000",""
"SURVEY","1981","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","70,000",""
"SURVEY","1981","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,442,000",""
"SURVEY","1981","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,172,000",""
"SURVEY","1981","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","268,000",""
"SURVEY","1981","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","5,869,000",""
"SURVEY","1981","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","178,220,000",""
"SURVEY","1981","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","26,800,000",""
"SURVEY","1981","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","469,000,000",""
"SURVEY","1981","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","7,069,000",""
"SURVEY","1981","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,050,000",""
"SURVEY","1981","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","19,635,000",""
"SURVEY","1981","YEAR","","STATE","OHIO","39","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","20,805,000",""
"SURVEY","1981","YEAR","","STATE","OHIO","39","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","2,500,000",""
"SURVEY","1981","YEAR","","STATE","OHIO","39","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","54,750,000",""
"SURVEY","1981","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","11,283,000",""
"SURVEY","1981","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,605,000",""
"SURVEY","1981","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","30,495,000",""
"SURVEY","1981","YEAR","","STATE","OREGON","41","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","9,583,000",""
"SURVEY","1981","YEAR","","STATE","OREGON","41","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,400,000",""
"SURVEY","1981","YEAR","","STATE","OREGON","41","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","25,900,000",""
"SURVEY","1981","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","48,564,000",""
"SURVEY","1981","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","5,680,000",""
"SURVEY","1981","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","107,920,000",""
"SURVEY","1981","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","26,320,000",""
"SURVEY","1981","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","2,898,000",""
"SURVEY","1981","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","69,262,000",""
"SURVEY","1981","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","13,820,000",""
"SURVEY","1981","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,500,000",""
"SURVEY","1981","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","37,350,000",""
"SURVEY","1981","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","56,312,000",""
"SURVEY","1981","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","7,300,000",""
"SURVEY","1981","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","148,190,000",""
"SURVEY","1981","YEAR","","STATE","UTAH","49","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","26,762,000",""
"SURVEY","1981","YEAR","","STATE","UTAH","49","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","2,901,000",""
"SURVEY","1981","YEAR","","STATE","UTAH","49","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","65,273,000",""
"SURVEY","1981","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","66,600,000",""
"SURVEY","1981","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","10,015,000",""
"SURVEY","1981","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","175,263,000",""
"SURVEY","1981","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","13,066,000",""
"SURVEY","1981","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","2,149,000",""
"SURVEY","1981","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","34,384,000",""
"SURVEY","1981","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","43,124,000",""
"SURVEY","1981","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","6,039,000",""
"SURVEY","1981","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","116,553,000",""
"SURVEY","1980","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","106,416,000",""
"SURVEY","1980","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","14,500,000",""
"SURVEY","1980","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","259,550,000",""
"SURVEY","1980","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","178,760,000",""
"SURVEY","1980","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","20,786,000",""
"SURVEY","1980","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","415,720,000",""
"SURVEY","1980","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","46,529,000",""
"SURVEY","1980","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","4,130,000",""
"SURVEY","1980","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","108,206,000",""
"SURVEY","1980","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","406,000",""
"SURVEY","1980","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","25,000",""
"SURVEY","1980","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","520,000",""
"SURVEY","1980","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","3,242,000",""
"SURVEY","1980","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","326,000",""
"SURVEY","1980","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","7,368,000",""
"SURVEY","1980","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","22,891,000",""
"SURVEY","1980","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","2,380,000",""
"SURVEY","1980","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","54,502,000",""
"SURVEY","1980","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","4,687,000",""
"SURVEY","1980","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","474,000",""
"SURVEY","1980","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,764,000",""
"SURVEY","1980","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","47,332,000",""
"SURVEY","1980","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","6,192,000",""
"SURVEY","1980","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","112,694,000",""
"SURVEY","1980","YEAR","","STATE","IOWA","19","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","59,095,000",""
"SURVEY","1980","YEAR","","STATE","IOWA","19","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","6,625,000",""
"SURVEY","1980","YEAR","","STATE","IOWA","19","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","147,738,000",""
"SURVEY","1980","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,214,000",""
"SURVEY","1980","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","132,000",""
"SURVEY","1980","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","3,036,000",""
"SURVEY","1980","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","798,000",""
"SURVEY","1980","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","86,000",""
"SURVEY","1980","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,815,000",""
"SURVEY","1980","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,926,000",""
"SURVEY","1980","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","126,000",""
"SURVEY","1980","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,470,000",""
"SURVEY","1980","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","16,588,000",""
"SURVEY","1980","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,450,000",""
"SURVEY","1980","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","37,700,000",""
"SURVEY","1980","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","167,790,000",""
"SURVEY","1980","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","25,500,000",""
"SURVEY","1980","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","419,475,000",""
"SURVEY","1980","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","93,546,000",""
"SURVEY","1980","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","12,400,000",""
"SURVEY","1980","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","228,160,000",""
"SURVEY","1980","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","7,190,000",""
"SURVEY","1980","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","811,000",""
"SURVEY","1980","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","15,977,000",""
"SURVEY","1980","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","374,000",""
"SURVEY","1980","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","24,000",""
"SURVEY","1980","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","480,000",""
"SURVEY","1980","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","TURKEYS","TURKEYS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","957,000",""
